timestamp,price,market_cap,volume,log_price,return_1d,ma_7,ma_21,dow,month
2017-08-17 00:00:00+00:00,0.008107177017900407,,0.0007456400641627439,0.07252243521902235,0.5253184706885938,0.007225025839640114,0.0060196958915721445,0.5,0.6363636363636364
2017-08-18 00:00:00+00:00,0.00794993084576882,,0.0012778557017647935,0.07128362928211596,0.5096226203910035,0.007145587635165641,0.005937166209268003,0.6666666666666666,0.6363636363636364
2017-08-19 00:00:00+00:00,0.007399063517228171,,0.00020145467080065992,0.06689914417526532,0.47008356609882157,0.006933582100182443,0.005716910104983767,0.8333333333333333,0.6363636363636364
2017-08-20 00:00:00+00:00,0.007143096843163593,,0.0003142433945503858,0.06483774259197395,0.4992393178699362,0.006762924235789735,0.005539610788814573,1.0,0.6363636363636364
2017-08-21 00:00:00+00:00,0.006866042084335219,,0.0006096631939028262,0.06258890786845805,0.4968777764615886,0.006604544096881961,0.005375067007471378,0.0,0.6363636363636364
2017-08-22 00:00:00+00:00,0.006942857026470867,,0.0009712016834438952,0.06321425946641623,0.5332687363143205,0.006511892556736804,0.005278809769235001,0.16666666666666666,0.6363636363636364
2017-08-23 00:00:00+00:00,0.0077742152800826005,,0.0010165044282484212,0.06989266607348332,0.6111671879006983,0.00656570964124038,0.005334721240497452,0.3333333333333333,0.6363636363636364
2017-08-24 00:00:00+00:00,0.008441164063387404,,0.0007354732591043895,0.075135208824618,0.5925327996305172,0.006613916731074778,0.005464165831418778,0.5,0.6363636363636364
2017-08-25 00:00:00+00:00,0.00906031134049307,,0.000454326108845271,0.07991390639274076,0.5865339185529921,0.006774187055875815,0.005637057318710354,0.6666666666666666,0.6363636363636364
2017-08-26 00:00:00+00:00,0.009043684729641194,,0.0,0.07978666111307753,0.5237029852680396,0.007011568725619182,0.00577362523373939,0.8333333333333333,0.6363636363636364
2017-08-27 00:00:00+00:00,0.009337449232375703,,0.00016119419251525192,0.08202622513416546,0.5538746524913143,0.007328297605330169,0.005913395434216855,1.0,0.6363636363636364
2017-08-28 00:00:00+00:00,0.010030335528609425,,0.0004940759840881916,0.0872372277378144,0.5921245712646768,0.007785026033548418,0.006090480116843221,0.0,0.6363636363636364
2017-08-29 00:00:00+00:00,0.010709615714962688,,0.00049368598162834,0.09225154854384421,0.5895799513272614,0.0083287132122408,0.006295169619162478,0.16666666666666666,0.6363636363636364
2017-08-30 00:00:00+00:00,0.011646802346646602,,0.0007631532690842918,0.09902254216141726,0.6123721175889417,0.0088876754688073,0.006540885851958059,0.3333333333333333,0.6363636363636364
2017-08-31 00:00:00+00:00,0.012332456067159766,,0.0004324241546490972,0.1038724650506766,0.5874544119599706,0.009449337562390036,0.006801821403137117,0.5,0.6363636363636364
2017-09-01 00:00:00+00:00,0.012102454617042176,,0.000437302096726918,0.10225510770451773,0.5048404456228107,0.009888435054952602,0.0070150506553407176,0.6666666666666666,0.7272727272727273
2017-09-02 00:00:00+00:00,0.011504423135718398,,0.0009218428594063936,0.09800458781407073,0.4717581880656669,0.010243613613533386,0.007166267862628525,0.8333333333333333,0.7272727272727273
2017-09-03 00:00:00+00:00,0.009468217526725688,,0.0006089703894872655,0.08301730693123455,0.34010534931537084,0.010262488474095801,0.007181939831501536,1.0,0.7272727272727273
2017-09-04 00:00:00+00:00,0.009175395198606117,,0.0015339532362965628,0.08079304085711891,0.4971872343078793,0.010139087923540239,0.007179784646759755,0.0,0.7272727272727273
2017-09-05 00:00:00+00:00,0.009482128457805095,,0.0013160552571359623,0.08312252622878358,0.5550260964613416,0.009961914619138274,0.007193943686165331,0.16666666666666666,0.7272727272727273
2017-09-06 00:00:00+00:00,0.011121235177618902,,0.0007617001750000854,0.09524602856519637,0.68272590195312,0.009886055198619775,0.007288685201714096,0.3333333333333333,0.7272727272727273
2017-09-07 00:00:00+00:00,0.01088937708928953,,0.00035809342792514766,0.09356331358313863,0.5040154618983648,0.00967776377275657,0.007427753823126961,0.5,0.7272727272727273
2017-09-08 00:00:00+00:00,0.009889120180440854,,0.0011889204738133059,0.08618319060717461,0.4328497016783188,0.009358295058443915,0.007524684446558624,0.6666666666666666,0.7272727272727273
2017-09-09 00:00:00+00:00,0.008333867001356642,,0.0005663218476684114,0.07429853707207279,0.37762132665890236,0.008900662684795047,0.007571410716594545,0.8333333333333333,0.7272727272727273
2017-09-10 00:00:00+00:00,0.008127891003920033,,0.0005684130647168372,0.07268520637146292,0.5048912788154604,0.008707202363607721,0.007620635776905704,1.0,0.7272727272727273
2017-09-11 00:00:00+00:00,0.007864386932935934,,0.0006205063913145493,0.07060734549496228,0.49903187632506124,0.00851797378695843,0.0076705381700575385,0.0,0.7272727272727273
2017-09-12 00:00:00+00:00,0.0073498487491066335,,0.0008567281229787306,0.06650399941301366,0.4735988662927259,0.008210204366382815,0.007690881702636463,0.16666666666666666,0.7272727272727273
2017-09-13 00:00:00+00:00,0.004524849010282977,,0.0009012162727428929,0.042811134103901693,0.23707848056578906,0.007258093843390861,0.0075284617198848915,0.3333333333333333,0.7272727272727273
2017-09-14 00:00:00+00:00,0.003239833679577881,,0.0018894890887150915,0.031317099317227814,0.38237471702394654,0.006153972496988302,0.007268472564745488,0.5,0.7272727272727273
2017-09-15 00:00:00+00:00,0.002603200750059667,,0.0022890341732210977,0.025439061779134686,0.4514688234887494,0.0051023359821814294,0.006945713077620031,0.6666666666666666,0.7272727272727273
2017-09-16 00:00:00+00:00,0.004019150641223258,,0.001406295689146935,0.03834514374209874,0.6931277323329319,0.004479557578068127,0.006694561107600371,0.8333333333333333,0.7272727272727273
2017-09-17 00:00:00+00:00,0.004947497458137589,,0.0005970765584174726,0.04648868606767609,0.6302822990619421,0.004020505290136641,0.006475128814577891,1.0,0.7272727272727273
2017-09-18 00:00:00+00:00,0.005488111709986244,,0.0010544672862050596,0.05112192243223257,0.5846547667300328,0.003677517995593644,0.006248085184214814,0.0,0.7272727272727273
